id,amenity,amenity_penetration,market_category
1067433290048428472,Private entrance,0.15224760843317545,Diferencial
1150215896510494461,Laundromat nearby,0.26903965821491593,Diferencial
1277733650099828858,Pets allowed,0.2483050060369648,Diferencial
781890714139398876,Elevator,0.4857434754341971,Padrão
881303938741841839,Free washer – In unit,0.11029070307420823,Diferencial
22709688,Iron,0.5853301755363611,Padrão
9227002,Coffee maker,0.27974366118696015,Diferencial
46258303,Kitchen,0.9053589672146373,Essencial
31147455,Free street parking,0.174793350051082,Diferencial
1508352491684244420,Garden view,0.03074208228847404,Nicho
812814894878560710,Portable fans,0.1580988204699545,Diferencial
1182791574427182235,Coffee,0.1769527259217981,Diferencial
1320283991548908537,Kitchen,0.9053589672146373,Essencial
1274585040438826200,Bed linens,0.604857434754342,Padrão
1344455885208186948,Air conditioning,0.6235720256338813,Padrão
1421737355880961796,Pool,0.1463963963963964,Diferencial
2759691,Hot water kettle,0.1421705210365004,Diferencial
1240033864656635319,Coffee,0.1769527259217981,Diferencial
53323770,Cleaning products,0.28715055261447014,Diferencial
613804226321482583,HDTV,0.012677626079687936,Nicho
12911597,Beach essentials,0.045602303334262094,Nicho
52149666,Kitchen,0.9053589672146373,Essencial
756670955553656013,Beach access,0.2508126683384415,Diferencial
484267,Bed linens,0.604857434754342,Padrão
1067356971076551255,Cooking basics,0.5625290238692301,Padrão
1260206331529128051,Free parking on premises,0.2803009194761772,Diferencial
28268492,Books and reading material,0.10555400761586328,Diferencial
773173651370419657,Iron,0.5853301755363611,Padrão
971347520000307429,Coffee maker,0.27974366118696015,Diferencial
1321193993901316564,Crib,0.030091947617720813,Nicho
1039143279792873860,Sea view,0.03789356366675954,Nicho
2969463,Ceiling fan,0.21814340113309186,Diferencial
1069720899904251852,Dining table,0.3656543141079224,Padrão
1485844638492747903,Air conditioning,0.6235720256338813,Padrão
18140520,Stove,0.27823441998699733,Diferencial
39631555,Wifi,0.9043141079223553,Essencial
53648464,Bed linens,0.604857434754342,Padrão
869689049669594794,Shared hot tub,0.00896257081824092,Nicho
712307332323207851,AC - split type ductless system,0.13107179344292746,Diferencial
870392527851063577,Building staff,0.11693136435404476,Diferencial
1092786053729422750,Kitchen,0.9053589672146373,Essencial
1094807238461173849,Essentials,0.5129794743196805,Padrão
46982126,Bed linens,0.604857434754342,Padrão
54246718,Private entrance,0.15224760843317545,Diferencial
729630561191475432,Beach essentials,0.045602303334262094,Nicho
1144883607176717156,TV,0.6239203120646419,Padrão
7983509,Cleaning available during stay,0.0638292932107365,Nicho
1347847351398453598,Beach access,0.2508126683384415,Diferencial
1100245539486942124,Clothing storage,0.20212222531810162,Diferencial
1254532705755827587,Conditioner,0.08196340670567474,Nicho
1391985230744259825,Room-darkening shades,0.4336862635831708,Padrão
1408125046932056623,Hangers,0.5820330639918269,Padrão
1067375827253772543,Kitchen,0.9053589672146373,Essencial
710429014174296240,Dedicated workspace,0.4535385901365283,Padrão
36721712,Kitchen,0.9053589672146373,Essencial
1331947387004327388,Body soap,0.25013931457230426,Diferencial
1046430098323587439,Coffee,0.1769527259217981,Diferencial
5081215,Elevator,0.4857434754341971,Padrão
47122759,Self check-in,0.35436983375127706,Padrão
13859680,Elevator,0.4857434754341971,Padrão
1234915320675207694,Bed linens,0.604857434754342,Padrão
15286284,Hot water,0.6484164576948082,Padrão
10986866,Ceiling fan,0.21814340113309186,Diferencial
54105085,Mini system com usb sound system,2.3219095384043836e-05,Nicho
1444818944138730020,Long term stays allowed,0.32051639268134113,Padrão
26302412,Blender,0.3396489272777933,Padrão
608872645888423803,Hot water,0.6484164576948082,Padrão
929627648389153883,Washer,0.43631002136156777,Padrão
37943822,Microwave,0.5320191325345964,Padrão
785020266658515455,Smoke alarm,0.13288288288288289,Diferencial
1434692125458166378,TV,0.6239203120646419,Padrão
1161471735149210891,Dining table,0.3656543141079224,Padrão
1312463107919803730,Barbecue utensils,0.03944924305749048,Nicho
29829793,Hot water,0.6484164576948082,Padrão
1210132752553220762,Essentials,0.5129794743196805,Padrão
697469620099978297,Long term stays allowed,0.32051639268134113,Padrão
53602938,Dedicated workspace,0.4535385901365283,Padrão
1110282497592938220,Children’s dinnerware,0.03311043001764651,Nicho
1397030235128691552,TV,0.6239203120646419,Padrão
1007841671872677236,Lake access,0.03566453050989134,Nicho
557421087978460847,Dishes and silverware,0.6192068357016811,Padrão
1394083120802412124,Wine glasses,0.3089997213708554,Padrão
53093277,Dishes and silverware,0.6192068357016811,Padrão
1007551375876604795,Coffee,0.1769527259217981,Diferencial
14150801,Iron,0.5853301755363611,Padrão
9508710,Microwave,0.5320191325345964,Padrão
1407876924195363272,Forninho como na foto single oven,2.3219095384043836e-05,Nicho
10074154,Hot water,0.6484164576948082,Padrão
1495988341270230276,Coffee maker,0.27974366118696015,Diferencial
11900219,Iron,0.5853301755363611,Padrão
1309627912812100029,Clothing storage,0.20212222531810162,Diferencial
1485710818850219290,Paid parking on premises,0.07221138664437633,Nicho
811649307726433950,Ethernet connection,0.1118696015603232,Diferencial
566831376434047635,Children’s books and toys for ages 5-10 years old and 10+ years old,0.0005108200984489644,Nicho
807401265452303305,Microwave,0.5320191325345964,Padrão
54033232,Hot water,0.6484164576948082,Padrão
607334010394820093,City skyline view,0.0567242500232191,Nicho
1070487803975021334,Hair dryer,0.442788148973716,Padrão
852280127221103463,Coffee maker,0.27974366118696015,Diferencial
2388437,Dedicated workspace,0.4535385901365283,Padrão
1266195212290597010,Free street parking,0.174793350051082,Diferencial
892883993167435731,Ethernet connection,0.1118696015603232,Diferencial
1444495167809022962,Long term stays allowed,0.32051639268134113,Padrão
1357157749000143809,Other gas stove,0.05598123897092969,Nicho
47976166,Pets allowed,0.2483050060369648,Diferencial
3544663,Paid parking on premises,0.07221138664437633,Nicho
745062629735982253,Canal view,0.007476548713662116,Nicho
53393697,Pets allowed,0.2483050060369648,Diferencial
52983369,Fire extinguisher,0.24164112566174423,Diferencial
1466866423562992124,Exercise equipment,0.10309278350515463,Diferencial
1084272083892417649,Free washer – In unit,0.11029070307420823,Diferencial
1356485855176433249,Smart lock,0.09064734837930714,Nicho
2988566,TV with standard cable,0.08618928206557072,Nicho
1242983329499612210,Oven,0.2764001114516578,Diferencial
1215921890959012013,Refrigerator,0.470349215194576,Padrão
1458993,Conditioner,0.08196340670567474,Nicho
707620479505247958,Essentials,0.5129794743196805,Padrão
1247857436059339363,Coffee,0.1769527259217981,Diferencial
1402452779334355719,Wifi,0.9043141079223553,Essencial
1286486560194445779,Free parking on premises,0.2803009194761772,Diferencial
709160507895106010,Luggage dropoff allowed,0.18960713290610198,Diferencial
1245024753543763148,Oven,0.2764001114516578,Diferencial
1409740007960007750,BBQ grill,0.11121946688956998,Diferencial
1476088814075482184,Freezer,0.22167270363146652,Diferencial
784190028635224542,Stove,0.27823441998699733,Diferencial
557344,Washer,0.43631002136156777,Padrão
13915144,Portable fans,0.1580988204699545,Diferencial
1308651658297741319,Keypad,0.09243521872387851,Nicho
1094712716876719193,Ceiling fan,0.21814340113309186,Diferencial
796569537107779939,Essentials,0.5129794743196805,Padrão
1304955015733353815,Consul refrigerator,0.013025912510448594,Nicho
19545193,Refrigerator,0.470349215194576,Padrão
46412009,Kitchen,0.9053589672146373,Essencial
37907859,Hot water kettle,0.1421705210365004,Diferencial
1123930005510359120,Long term stays allowed,0.32051639268134113,Padrão
6820673,Wine glasses,0.3089997213708554,Padrão
879699760089305841,Smoking allowed,0.19536546856134485,Diferencial
1298842618546741692,High chair,0.020130955697966007,Nicho
1145576897703609806,Paid parking on premises,0.07221138664437633,Nicho
761723366418165787,Luggage dropoff allowed,0.18960713290610198,Diferencial
1396609284369424196,Free parking on premises,0.2803009194761772,Diferencial
1078216215919080396,TV,0.6239203120646419,Padrão
782002492972417438,Paid parking on premises,0.07221138664437633,Nicho
1036537027978576448,Wifi,0.9043141079223553,Essencial
40080767,Air conditioning,0.6235720256338813,Padrão
1464752936558200584,Dishes and silverware,0.6192068357016811,Padrão
41226652,Kitchen,0.9053589672146373,Essencial
404674,Refrigerator,0.470349215194576,Padrão
842145672120669498,Freezer,0.22167270363146652,Diferencial
653788992952805643,Dishes and silverware,0.6192068357016811,Padrão
862885647538931399,Refrigerator,0.470349215194576,Padrão
36722782,Cooking basics,0.5625290238692301,Padrão
34562682,Shared beach access,0.10536825485279093,Diferencial
1108946846303631725,Dishes and silverware,0.6192068357016811,Padrão
1361675030331861905,Wine glasses,0.3089997213708554,Padrão
1264662121514690599,Oven,0.2764001114516578,Diferencial
1313004982117993221,Free parking on premises,0.2803009194761772,Diferencial
46032067,Mountain view,0.06359710225689608,Nicho
47919850,Refrigerator,0.470349215194576,Padrão
22323792,Microwave,0.5320191325345964,Padrão
678836337496950432,Private entrance,0.15224760843317545,Diferencial
707253937228009426,HDTV with premium cable,0.0023219095384043836,Nicho
1486952337256930716,Kitchen,0.9053589672146373,Essencial
1059608828713799619,Toaster,0.20544255595801988,Diferencial
880248187507060084,TV,0.6239203120646419,Padrão
23106279,Room-darkening shades,0.4336862635831708,Padrão
808759559239535939,Refrigerator,0.470349215194576,Padrão
1408031263875240359,Dishes and silverware,0.6192068357016811,Padrão
53275842,Clothing storage,0.20212222531810162,Diferencial
1243657514903168553,Coffee maker: drip coffee maker,0.11864957741246401,Diferencial
39052011,Smoke alarm,0.13288288288288289,Diferencial
24028818,Long term stays allowed,0.32051639268134113,Padrão
648809907104266575,Kitchen,0.9053589672146373,Essencial
33047576,Wine glasses,0.3089997213708554,Padrão
1219521006171187258,Clothing storage: closet,0.04005293953747562,Nicho
294292,Coffee,0.1769527259217981,Diferencial
1510379977102538798,Washer,0.43631002136156777,Padrão
1312872460992476770,Air conditioning,0.6235720256338813,Padrão
1497811436904665270,Lock on bedroom door,0.12006594223089069,Diferencial
1290494327174813209,Portable fans,0.1580988204699545,Diferencial
602871654389587263,TV,0.6239203120646419,Padrão
1435565423932032499,Extra pillows and blankets,0.3539518900343643,Padrão
1288704362450922038,Smoking allowed,0.19536546856134485,Diferencial
1139923438675902838,Essentials,0.5129794743196805,Padrão
786877984915208757,Private patio or balcony,0.08943995541933686,Nicho
3220009,Host greets you,0.19362403640754156,Diferencial
1500921747859190328,Wifi,0.9043141079223553,Essencial
32334287,Dining table,0.3656543141079224,Padrão
1365952724025956214,Carbon monoxide alarm,0.08296182780718864,Nicho
50422304,Cleaning products,0.28715055261447014,Diferencial
837806523623010581,Long term stays allowed,0.32051639268134113,Padrão
1511598862251606174,Trash compactor,0.05300919476177208,Nicho
929775,Ceiling fan,0.21814340113309186,Diferencial
744904733906326631,Exercise equipment,0.10309278350515463,Diferencial
845591224856522272,Hangers,0.5820330639918269,Padrão
596178150973931737,Refrigerator,0.470349215194576,Padrão
841434001672249929,Beach access,0.2508126683384415,Diferencial
1306539843847061024,Outdoor furniture,0.08117395746261725,Nicho
1007551375876604795,Refrigerator,0.470349215194576,Padrão
53956158,Extra pillows and blankets,0.3539518900343643,Padrão
1061406965051516872,Air conditioning,0.6235720256338813,Padrão
1496752255698399119,Dedicated workspace,0.4535385901365283,Padrão
10208644,Drying rack for clothing,0.343758707160769,Padrão
10497780,Iron,0.5853301755363611,Padrão
42016034,Extra pillows and blankets,0.3539518900343643,Padrão
48937646,Kitchen,0.9053589672146373,Essencial
847825395699396604,Wine glasses,0.3089997213708554,Padrão
1080387886563679333,Iron,0.5853301755363611,Padrão
1242230194384817828,Exterior security cameras on property,0.25622271756292375,Diferencial
11489762,Oven,0.2764001114516578,Diferencial
1316493792139036046,Wine glasses,0.3089997213708554,Padrão
1294026607432211026,Host greets you,0.19362403640754156,Diferencial
42333573,Dishes and silverware,0.6192068357016811,Padrão
1327467658512163142,Coffee maker,0.27974366118696015,Diferencial
650025403378811576,Microwave,0.5320191325345964,Padrão
1361130724106779231,Refrigerator,0.470349215194576,Padrão
48899339,Hammock,0.05721185102628402,Nicho
41214611,Elevator,0.4857434754341971,Padrão
22532193,Elevator,0.4857434754341971,Padrão
1201615878972942300,Freezer,0.22167270363146652,Diferencial
1471094647781059047,Elevator,0.4857434754341971,Padrão
1337943066868350460,Iron,0.5853301755363611,Padrão
1325340345053029642,Free dryer – In building,0.0019736231076437263,Nicho
50490454,Safe,0.03910095662672982,Nicho
809985358377532967,Laundromat nearby,0.26903965821491593,Diferencial
1081302881289576590,Bed linens,0.604857434754342,Padrão
685568239882827940,Exercise equipment,0.10309278350515463,Diferencial
40985342,Valley view,0.004063341692207671,Nicho
1436399324568399864,Extra pillows and blankets,0.3539518900343643,Padrão
1367372098895170328,Outdoor shower,0.13555307885204793,Diferencial
691383610880747937,Essentials,0.5129794743196805,Padrão
1099102138809787012,Shampoo,0.1610708646791121,Diferencial
1335023477044151074,Extra pillows and blankets,0.3539518900343643,Padrão
38974448,Shampoo,0.1610708646791121,Diferencial
832693072885051639,Kitchen,0.9053589672146373,Essencial
918167,Cleaning products,0.28715055261447014,Diferencial
16878662,Self check-in,0.35436983375127706,Padrão
1463374340894518708,Pool,0.1463963963963964,Diferencial
1315194579085386671,Pool,0.1463963963963964,Diferencial
1039367415458649056,Hair dryer,0.442788148973716,Padrão
1482769049172582822,Carbon monoxide alarm,0.08296182780718864,Nicho
20771619,Dedicated workspace,0.4535385901365283,Padrão
980448352167718803,Toaster,0.20544255595801988,Diferencial
1037258446792627192,TV,0.6239203120646419,Padrão
1021613743355959245,Consul stainless steel single oven,0.0005572582892170521,Nicho
1466034782575155223,Kitchen,0.9053589672146373,Essencial
1411636356391651767,Sun loungers,0.045997027955790845,Nicho
12710354,Long term stays allowed,0.32051639268134113,Padrão
991309366482825717,Long term stays allowed,0.32051639268134113,Padrão
41518449,Refrigerator,0.470349215194576,Padrão
1445912595487555229,Freezer,0.22167270363146652,Diferencial
1365427131155214064,Cooking basics,0.5625290238692301,Padrão
1316248122729866431,Bed linens,0.604857434754342,Padrão
871711550997721965,Kitchen,0.9053589672146373,Essencial
979548196812644568,Shared sauna,0.042212315408191696,Nicho
1075970494890282726,Dishes and silverware,0.6192068357016811,Padrão
920275678060779259,Dishes and silverware,0.6192068357016811,Padrão
1051526652755964549,Hot water,0.6484164576948082,Padrão
1086932937420349787,Pool,0.1463963963963964,Diferencial
23959652,Essentials,0.5129794743196805,Padrão
762995700101804062,Beach access,0.2508126683384415,Diferencial
8627462,Free parking on premises,0.2803009194761772,Diferencial
811620988002164890,Refrigerator,0.470349215194576,Padrão
21956362,Ethernet connection,0.1118696015603232,Diferencial
639125100999057488,Gas stove,0.06415436054611312,Nicho
1208743290549600305,Shared gym in building,0.04265347822048853,Nicho
761496532984836270,Smart lock,0.09064734837930714,Nicho
1047068995303986666,Washer,0.43631002136156777,Padrão
818705930935860410,Mountain view,0.06359710225689608,Nicho
1126327861623323390,Drying rack for clothing,0.343758707160769,Padrão
1015913244780659404,Freezer,0.22167270363146652,Diferencial
1215142570066809910,Air conditioning,0.6235720256338813,Padrão
1051705864230793306,Extra pillows and blankets,0.3539518900343643,Padrão
1200846557129295791,Refrigerator,0.470349215194576,Padrão
13876388,Mosquito net,0.01592829943345407,Nicho
1330587624091559284,Stove,0.27823441998699733,Diferencial
1126967377062628898,Blender,0.3396489272777933,Padrão
1317531749080090986,BBQ grill,0.11121946688956998,Diferencial
724779654446161782,Refrigerator,0.470349215194576,Padrão
11387611,Dishes and silverware,0.6192068357016811,Padrão
1339340460863536769,Hair dryer,0.442788148973716,Padrão
1459582992307534721,Outdoor playground,0.04232841088511192,Nicho
1359001954474637662,Hot water,0.6484164576948082,Padrão
1318002026265407187,Kitchen,0.9053589672146373,Essencial
1336353913170674991,Dishes and silverware,0.6192068357016811,Padrão
1054461526387701288,Wifi,0.9043141079223553,Essencial
1289024211252008066,Essentials,0.5129794743196805,Padrão
957771073904866920,Air conditioning,0.6235720256338813,Padrão
52705810,Kitchen,0.9053589672146373,Essencial
30682924,Long term stays allowed,0.32051639268134113,Padrão
40942334,TV,0.6239203120646419,Padrão
39628303,Cooking basics,0.5625290238692301,Padrão
1365345471050344862,Microwave,0.5320191325345964,Padrão
1505956461377990863,Paid parking on premises,0.07221138664437633,Nicho
951659909817629068,Hammock,0.05721185102628402,Nicho
1365243697550871766,Seda shampoo,0.0005572582892170521,Nicho
1466468020031546530,Hot water,0.6484164576948082,Padrão
12221742,Hot water,0.6484164576948082,Padrão
1475401255432956711,Elevator,0.4857434754341971,Padrão
852305935184334741,Drying rack for clothing,0.343758707160769,Padrão
31115484,Johnson's shampoo,2.3219095384043836e-05,Nicho
1315528632064070387,Air conditioning,0.6235720256338813,Padrão
1429929006995535706,Air conditioning,0.6235720256338813,Padrão
14267105,Washer – In unit,0.005038543698337513,Nicho
1141424837545533972,Wifi,0.9043141079223553,Essencial
1410142129215291215,Outdoor shower,0.13555307885204793,Diferencial
1369563801816985606,Ceiling fan,0.21814340113309186,Diferencial
1204561841463560133,Essentials,0.5129794743196805,Padrão
48977683,Clothing storage: wardrobe,0.16789727872202098,Diferencial
1028075923229191681,Elevator,0.4857434754341971,Padrão
39010608,Refrigerator,0.470349215194576,Padrão
1141375331888449888,Air conditioning,0.6235720256338813,Padrão
710233231623256886,Microwave,0.5320191325345964,Padrão
1084040479249687076,Extra pillows and blankets,0.3539518900343643,Padrão
53167165,Bed linens,0.604857434754342,Padrão
1049069280415914020,Children’s bikes,0.0016949939630352,Nicho
1322118941650470975,Dining table,0.3656543141079224,Padrão
934232748961547534,Free parking garage on premises – 1 space,0.018064456208786106,Nicho
5127034,Cooking basics,0.5625290238692301,Padrão
42292413,Dishes and silverware,0.6192068357016811,Padrão
1418409025070460841,Self check-in,0.35436983375127706,Padrão
1440088637638092405,Pets allowed,0.2483050060369648,Diferencial
47221165,Coffee maker: Nespresso,0.023033342620971488,Nicho
1230569902688312487,Host greets you,0.19362403640754156,Diferencial
10363406,Dedicated workspace,0.4535385901365283,Padrão
814500035806973476,Cleaning products,0.28715055261447014,Diferencial
1298367291518530799,Hot water,0.6484164576948082,Padrão
14332673,32 inch TV with standard cable,0.0016949939630352,Nicho
9836783,Paid parking lot off premises,0.056166991734002046,Nicho
1282081609381572447,Free washer – In unit,0.11029070307420823,Diferencial
1147721456392624534,Host greets you,0.19362403640754156,Diferencial
826906046359285358,Refrigerator,0.470349215194576,Padrão
528389,Blender,0.3396489272777933,Padrão
1049449566090581725,Mini fridge,0.10636667595430482,Diferencial
1055853689242976640,Hangers,0.5820330639918269,Padrão
1322496003304822518,Hot water,0.6484164576948082,Padrão
54011126,Pool,0.1463963963963964,Diferencial
1371778636632705037,Bed linens,0.604857434754342,Padrão
1979721,Cooking basics,0.5625290238692301,Padrão
997904829726107601,Window AC unit,0.0970325996099192,Nicho
1423405099049300719,Mini fridge,0.10636667595430482,Diferencial
31429855,Heating,0.053659329432525306,Nicho
1011431726398313179,Paid dryer – In building,0.013676047181201821,Nicho
1211784422174540866,Keypad,0.09243521872387851,Nicho
1405352153600367611,Continental stainless steel single oven,0.00013931457230426304,Nicho
608706012028515009,Shared gym in building,0.04265347822048853,Nicho
1246252375569042438,TV with standard cable,0.08618928206557072,Nicho
47979810,Essentials,0.5129794743196805,Padrão
1227817226698902682,Sun loungers,0.045997027955790845,Nicho
1486491320348551044,Beach access,0.2508126683384415,Diferencial
1404440803214681708,Luggage dropoff allowed,0.18960713290610198,Diferencial
1457611468187486272,"Housekeeping available 24 hours, every day - available at extra cost",0.0015092411999628494,Nicho
759385798745815233,Free parking garage on premises – 1 space,0.018064456208786106,Nicho
11585184,Hangers,0.5820330639918269,Padrão
1012930866059103370,Body soap,0.25013931457230426,Diferencial
1423841039571075097,Clothing storage,0.20212222531810162,Diferencial
932875593015812385,Luggage dropoff allowed,0.18960713290610198,Diferencial
9995799,Refrigerator,0.470349215194576,Padrão
32419272,Coffee maker: pour-over coffee,0.02498374663323117,Nicho
52733669,Bed linens,0.604857434754342,Padrão
1097585,Washer,0.43631002136156777,Padrão
39508016,Hair dryer,0.442788148973716,Padrão
552102461064463050,Cleaning products,0.28715055261447014,Diferencial
1279252937898533117,Wine glasses,0.3089997213708554,Padrão
1321976912061054495,Dishes and silverware,0.6192068357016811,Padrão
1157523152575705718,Hangers,0.5820330639918269,Padrão
729857752946456705,Trash compactor,0.05300919476177208,Nicho
910269419167827496,Long term stays allowed,0.32051639268134113,Padrão
1089323497212506553,Extra pillows and blankets,0.3539518900343643,Padrão
54296586,Hot water kettle,0.1421705210365004,Diferencial
52833417,Exterior security cameras on property,0.25622271756292375,Diferencial
1086143912163596342,TV,0.6239203120646419,Padrão
1072581211636960082,Dedicated workspace,0.4535385901365283,Padrão
38412547,Hot water,0.6484164576948082,Padrão
20123856,Window AC unit,0.0970325996099192,Nicho
1334293940903045765,Bed linens,0.604857434754342,Padrão
40028636,BBQ grill,0.11121946688956998,Diferencial
1304597489435687970,Oven,0.2764001114516578,Diferencial
1342902709139467017,Beach access,0.2508126683384415,Diferencial
1234087739218795472,Oven,0.2764001114516578,Diferencial
1159459296742665923,Washer,0.43631002136156777,Padrão
735709672448310951,Beach essentials,0.045602303334262094,Nicho
2516464,Microwave,0.5320191325345964,Padrão
1332904908586887665,Wifi,0.9043141079223553,Essencial
1047065020794308647,Dishes and silverware,0.6192068357016811,Padrão
1456481220919191886,Wifi,0.9043141079223553,Essencial
1325697402827467250,Beach access,0.2508126683384415,Diferencial
1118973154434884674,Room-darkening shades,0.4336862635831708,Padrão
1394327349072891384,Microwave,0.5320191325345964,Padrão
1287971895241553326,Iron,0.5853301755363611,Padrão
1171568319317669329,Portable fans,0.1580988204699545,Diferencial
13099945,Wifi,0.9043141079223553,Essencial
53986103,Kitchen,0.9053589672146373,Essencial
1298120493965488385,Self check-in,0.35436983375127706,Padrão
669411561958127156,Private entrance,0.15224760843317545,Diferencial
26712678,Wifi,0.9043141079223553,Essencial
1382790609011404172,Drying rack for clothing,0.343758707160769,Padrão
1308987328462373092,Baking sheet,0.14149716727036316,Diferencial
1039819003492859951,Bed linens,0.604857434754342,Padrão
686865512998046427,Paid washer – In unit,0.007453329618278072,Nicho
1299169962563398210,Washer,0.43631002136156777,Padrão
1027584979759244753,Bed linens,0.604857434754342,Padrão
588270988006710859,Ceiling fan,0.21814340113309186,Diferencial
10094543,Pets allowed,0.2483050060369648,Diferencial
21423289,Gym,0.06115909724157147,Nicho
587829771826814753,TV,0.6239203120646419,Padrão
605861719551729449,BBQ grill,0.11121946688956998,Diferencial
1113306510513986376,Toaster,0.20544255595801988,Diferencial
782738492092275992,Freezer,0.22167270363146652,Diferencial
1437890337535328446,Bed linens,0.604857434754342,Padrão
1307807806720623956,Oven,0.2764001114516578,Diferencial
1409628861848605018,Clothing storage,0.20212222531810162,Diferencial
4891376,Hangers,0.5820330639918269,Padrão
1055083136876532085,Freezer,0.22167270363146652,Diferencial
809595565773635381,Bluetooth sound system,0.006408470325996099,Nicho
1443505442631499632,Cooking basics,0.5625290238692301,Padrão
1365427131155214064,Iron,0.5853301755363611,Padrão
38329002,Kitchen,0.9053589672146373,Essencial
1263799090249341246,Dishes and silverware,0.6192068357016811,Padrão
1395881194305010451,Clothing storage,0.20212222531810162,Diferencial
14010919,Room-darkening shades,0.4336862635831708,Padrão
1186235330805536840,Dining table,0.3656543141079224,Padrão
1494331586923362160,Free parking on premises,0.2803009194761772,Diferencial
766581525792288607,Hot water,0.6484164576948082,Padrão
1431151349841488862,Pets allowed,0.2483050060369648,Diferencial
904285531016995008,First aid kit,0.13604067985511284,Diferencial
1182791574427182235,Smart lock,0.09064734837930714,Nicho
1356007843930427650,Hot water,0.6484164576948082,Padrão
1238987750563389744,Paid street parking off premises,0.03879910838673725,Nicho
1136353710712175867,Building staff,0.11693136435404476,Diferencial
1361480879115788953,Dining table,0.3656543141079224,Padrão
53489996,Dining table,0.3656543141079224,Padrão
990760478630504901,Window AC unit,0.0970325996099192,Nicho
1312376420889679530,Fire extinguisher,0.24164112566174423,Diferencial
860521604550766105,Iron,0.5853301755363611,Padrão
42316222,Essentials,0.5129794743196805,Padrão
1397396859666143521,Record player,0.004968886412185381,Nicho
1321941003886285521,Free parking on premises,0.2803009194761772,Diferencial
1411636356391651767,Coffee,0.1769527259217981,Diferencial
813198731194283319,Cooking basics,0.5625290238692301,Padrão
1289750344291865088,TV,0.6239203120646419,Padrão
31332989,Air conditioning,0.6235720256338813,Padrão
693670187202945683,Clothing storage: closet,0.04005293953747562,Nicho
1483533649807840823,Free street parking,0.174793350051082,Diferencial
44448815,Wifi,0.9043141079223553,Essencial
1479786108186710631,Exterior security cameras on property,0.25622271756292375,Diferencial
35063130,Shared sauna,0.042212315408191696,Nicho
1313341401903819119,Blender,0.3396489272777933,Padrão
13880598,Long term stays allowed,0.32051639268134113,Padrão
1107434311858969228,Cooking basics,0.5625290238692301,Padrão
4422821,Children’s books and toys for ages 0-2 years old and 2-5 years old,0.002112937679947989,Nicho
18020787,Baking sheet,0.14149716727036316,Diferencial
32685781,Dedicated workspace,0.4535385901365283,Padrão
52148131,Private backyard,0.005224296461409863,Nicho
32448496,Fire extinguisher,0.24164112566174423,Diferencial
13974358,Elevator,0.4857434754341971,Padrão
834036532464962645,Carbon monoxide alarm,0.08296182780718864,Nicho
1200851754820099486,Clothing storage: wardrobe,0.16789727872202098,Diferencial
635364954733348653,Dishes and silverware,0.6192068357016811,Padrão
48009299,Stove,0.27823441998699733,Diferencial
1041451541621546980,Outdoor shower,0.13555307885204793,Diferencial
918875992619977525,Coffee maker: drip coffee maker,0.11864957741246401,Diferencial
1500926337006236630,Hair dryer,0.442788148973716,Padrão
1152939813369203021,Kitchen,0.9053589672146373,Essencial
13750825,Washer,0.43631002136156777,Padrão
637592995768381860,Elevator,0.4857434754341971,Padrão
1028836698295041077,Bed linens,0.604857434754342,Padrão
1063051222230378769,Wifi,0.9043141079223553,Essencial
1052978491971452405,Dining table,0.3656543141079224,Padrão
1312276854327059456,Pets allowed,0.2483050060369648,Diferencial
53940377,Refrigerator,0.470349215194576,Padrão
939793241770542524,Free street parking,0.174793350051082,Diferencial
1300074592131178401,Blender,0.3396489272777933,Padrão
1176252427650641806,Toaster,0.20544255595801988,Diferencial
693541605178198634,Cooking basics,0.5625290238692301,Padrão
1022487625375908950,Blender,0.3396489272777933,Padrão
1315163092035970560,Dining table,0.3656543141079224,Padrão
2803637,Essentials,0.5129794743196805,Padrão
14335821,Hangers,0.5820330639918269,Padrão
26499077,Oven,0.2764001114516578,Diferencial
1137143050464211149,Self check-in,0.35436983375127706,Padrão
1490746594449217742,Keypad,0.09243521872387851,Nicho
1400255809754928611,Smart lock,0.09064734837930714,Nicho
884108826398652151,Kitchen,0.9053589672146373,Essencial
17329201,Air conditioning,0.6235720256338813,Padrão
561718484482770817,Laundromat nearby,0.26903965821491593,Diferencial
2979386,Wine glasses,0.3089997213708554,Padrão
1008140602315814986,Hair dryer,0.442788148973716,Padrão
904295640026396018,Smoking allowed,0.19536546856134485,Diferencial
1046430098323587439,Elevator,0.4857434754341971,Padrão
595616014331396541,Portable fans,0.1580988204699545,Diferencial
