host_id,host_name,host_since,host_is_superhost,host_response_rate,host_acceptance_rate,calculated_host_listings_count,host_response_rate_prop,host_acceptance_rate_prop,host_quality_score,host_quality_segment
368463058,Sarah,2020-09-20,Regular,100.0,0.0,1,1.0,0.0,0.5,Crítico
419871689,Rafael,2021-08-24,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
310705225,Ezequiel,2019-11-19,Superhost,96.0,88.0,4,0.96,0.88,0.9199999999999999,Excelente
2155769,João Felipe,2012-04-16,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
83810409,Marina,2016-07-14,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
669910932,Edyla,2024-12-31,Regular,,50.0,1,,0.5,,
516007453,Lucio,2023-05-22,Regular,87.0,63.0,3,0.87,0.63,0.75,Regular
28891757,Paulo,2015-03-06,Regular,100.0,39.0,1,1.0,0.39,0.6950000000000001,Regular
671380925,Alcinea,2025-01-07,Superhost,94.0,97.0,1,0.94,0.97,0.955,Excelente
24212366,Guido,2014-11-27,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
44661169,Andrea,2015-09-20,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
671397111,Harjit,2025-01-07,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
450635597,Igor,2022-03-21,Regular,30.0,38.0,1,0.3,0.38,0.33999999999999997,Crítico
661364648,João Lucas,2024-11-09,Regular,50.0,100.0,1,0.5,1.0,0.75,Regular
399829052,Sofia,2021-05-03,Regular,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
671899592,Amazilde Morete Da Silva,2025-01-09,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
396945119,Matheus,2021-04-14,Regular,0.0,33.0,1,0.0,0.33,0.165,Crítico
542260211,Edmilson,2023-10-17,Superhost,100.0,85.0,3,1.0,0.85,0.925,Excelente
586642590,Carla,2024-06-30,Regular,100.0,78.0,1,1.0,0.78,0.89,Bom
375334671,Edvanilson,2020-11-11,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
671443828,Maria De Fatima,2025-01-07,Regular,80.0,79.0,2,0.8,0.79,0.795,Bom
45266862,Ulisses,2015-09-28,Unknown,,,1,,,,
671918873,Marciana,2025-01-09,Regular,100.0,0.0,1,1.0,0.0,0.5,Crítico
671920285,Leonor Domingues Da,2025-01-09,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
568068735,Glaucio,2024-03-20,Superhost,100.0,95.0,2,1.0,0.95,0.975,Excelente
296363007,Jeniffer,2019-09-19,Superhost,94.0,77.0,1,0.94,0.77,0.855,Bom
303660421,Marianna,2019-10-21,Regular,100.0,75.0,1,1.0,0.75,0.875,Bom
86331560,Luis Felipe,2016-07-27,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
671941972,Giselle,2025-01-09,Superhost,100.0,82.0,1,1.0,0.82,0.9099999999999999,Excelente
498695039,Thiago De Oliveira,2023-01-30,Regular,,100.0,1,,1.0,,
670956944,Geovana,2025-01-05,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
559536325,Lillian Goncalves,2024-01-30,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
383652308,Bruno,2021-01-08,Superhost,100.0,78.0,2,1.0,0.78,0.89,Bom
671526213,Merielly,2025-01-07,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
250282302,Leonardo,2019-03-21,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
671946637,Danjha,2025-01-09,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
671987041,Anna Julia,2025-01-09,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
192077040,João Gabriel,2018-05-28,Regular,100.0,97.0,1,1.0,0.97,0.985,Excelente
672102132,Rosangela Goulart Dias Xavier,2025-01-10,Superhost,100.0,80.0,1,1.0,0.8,0.9,Bom
672112194,Lucas,2025-01-10,Regular,50.0,64.0,1,0.5,0.64,0.5700000000000001,Crítico
339587580,Eliane,2020-02-29,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
498051798,Eric,2023-01-26,Regular,,,1,,,,
28218454,Rosana,2015-02-23,Regular,0.0,39.0,3,0.0,0.39,0.195,Crítico
672071803,Carol,2025-01-10,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
550063843,Palloma,2023-12-08,Regular,,,1,,,,
652067768,Carlos Henrique,2024-09-14,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
151829718,Ane,2017-09-23,Regular,,,1,,,,
49867260,Alice,2015-11-25,Regular,100.0,77.0,1,1.0,0.77,0.885,Bom
384052655,Morganna,2021-01-11,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
544434135,Caroline,2023-11-01,Unknown,100.0,88.0,3,1.0,0.88,0.94,Excelente
116939690,Léo,2017-02-18,Superhost,100.0,96.0,3,1.0,0.96,0.98,Excelente
672765798,Geralda,2025-01-13,Regular,,0.0,1,,0.0,,
460201437,Adam,2022-05-21,Regular,90.0,36.0,1,0.9,0.36,0.63,Regular
671183747,Ana Paula,2025-01-06,Regular,99.0,89.0,6,0.99,0.89,0.94,Excelente
246444172,Sandra,2019-03-02,Superhost,100.0,93.0,2,1.0,0.93,0.9650000000000001,Excelente
672194891,Juliana,2025-01-10,Regular,,,1,,,,
437500532,Marcela,2021-12-26,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
672788597,Marina,2025-01-13,Regular,0.0,14.0,1,0.0,0.14,0.07,Crítico
388686995,Jessica,2021-02-15,Regular,64.0,78.0,1,0.64,0.78,0.71,Regular
590717170,Márcia,2024-07-18,Regular,,,1,,,,
22816643,César,2014-10-21,Regular,0.0,50.0,1,0.0,0.5,0.25,Crítico
28754089,Paulo,2015-03-04,Regular,100.0,55.0,1,1.0,0.55,0.775,Bom
672805880,Tales,2025-01-13,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
88679174,Patrick,2016-08-08,Regular,83.0,67.0,1,0.83,0.67,0.75,Regular
548452335,Priscila,2023-11-27,Regular,100.0,69.0,1,1.0,0.69,0.845,Bom
672261300,Maria Da Conceição,2025-01-11,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
672289739,Michel Angelo,2025-01-11,Regular,96.0,88.0,1,0.96,0.88,0.9199999999999999,Excelente
569741356,Kieran David,2024-03-30,Regular,100.0,92.0,1,1.0,0.92,0.96,Excelente
420402594,Marina,2021-08-27,Regular,100.0,95.0,1,1.0,0.95,0.975,Excelente
357127159,Daniele,2020-07-18,Regular,100.0,86.0,1,1.0,0.86,0.9299999999999999,Excelente
498066531,Fernanda,2023-01-26,Regular,,100.0,1,,1.0,,
206238897,Suellen,2018-07-30,Superhost,50.0,76.0,2,0.5,0.76,0.63,Regular
136694673,Bruno,2017-06-24,Regular,100.0,22.0,1,1.0,0.22,0.61,Regular
549539091,Bruna,2023-12-05,Regular,0.0,67.0,1,0.0,0.67,0.335,Crítico
501318689,Cátia,2023-02-16,Regular,,100.0,1,,1.0,,
39740952,Paulo,2015-07-27,Regular,80.0,100.0,1,0.8,1.0,0.9,Bom
149397047,Victor,2017-09-06,Regular,96.0,59.0,4,0.96,0.59,0.7749999999999999,Bom
27941442,Rafael,2015-02-18,Regular,100.0,59.0,1,1.0,0.59,0.7949999999999999,Bom
446341545,Camila,2022-02-22,Regular,,100.0,1,,1.0,,
672926885,Danielle,2025-01-14,Regular,100.0,86.0,1,1.0,0.86,0.9299999999999999,Excelente
672807771,Rosângela,2025-01-13,Regular,100.0,83.0,1,1.0,0.83,0.915,Excelente
479369028,Paulo,2022-09-13,Regular,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
598983888,Zannah Cher,2024-08-29,Superhost,,100.0,2,,1.0,,
26302137,Alex,2015-01-18,Regular,100.0,97.0,5,1.0,0.97,0.985,Excelente
13714800,Ana Beatriz,2014-03-30,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
672454890,Vania,2025-01-12,Regular,,,1,,,,
659109867,Suellen,2024-10-26,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
583897986,Marilane Gleice,2024-06-16,Regular,,100.0,1,,1.0,,
392124682,Vanessa,2021-03-11,Regular,0.0,50.0,1,0.0,0.5,0.25,Crítico
521670543,Diogo,2023-06-23,Superhost,100.0,88.0,1,1.0,0.88,0.94,Excelente
672943180,Luana,2025-01-14,Regular,83.0,94.0,2,0.83,0.94,0.885,Bom
671423308,Geadson Goncalves De Almeida,2025-01-07,Regular,,,1,,,,
672802417,Dara,2025-01-13,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
672951783,Katia Regina,2025-01-14,Regular,92.0,75.0,1,0.92,0.75,0.835,Bom
216048690,Jorge Henrique,2018-09-18,Regular,,50.0,1,,0.5,,
105752188,Adriana,2016-11-30,Regular,70.0,64.0,1,0.7,0.64,0.6699999999999999,Regular
672548220,Silvio Cesar,2025-01-12,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
44185499,Nicole,2015-09-14,Regular,,100.0,1,,1.0,,
156672699,Ingrid,2017-10-29,Regular,90.0,77.0,1,0.9,0.77,0.835,Bom
14177629,Bruna,2014-04-12,Regular,100.0,33.0,2,1.0,0.33,0.665,Regular
60771690,Romulo,2016-02-28,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
540864367,Adriana,2023-10-07,Regular,100.0,92.0,1,1.0,0.92,0.96,Excelente
51950294,Gil Marcelo,2015-12-21,Superhost,100.0,79.0,1,1.0,0.79,0.895,Bom
36983320,Rodrigo,2015-06-28,Regular,,100.0,1,,1.0,,
67080265,Romulo Leonardo,2016-04-13,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
491469711,Felipe,2022-12-14,Regular,,82.0,1,,0.82,,
659557854,Leonel,2024-10-29,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
541948822,Elizabeth,2023-10-15,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
51287281,Sideise,2015-12-14,Regular,83.0,60.0,1,0.83,0.6,0.715,Regular
425029641,Thaila,2021-09-28,Regular,,,1,,,,
350935622,Ademilson,2020-06-20,Regular,100.0,94.0,2,1.0,0.94,0.97,Excelente
453628790,Fabio,2022-04-10,Regular,100.0,100.0,2,1.0,1.0,1.0,Excelente
26943516,Vinicius,2015-01-30,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
665090916,Carlos Felipe,2024-12-02,Regular,71.0,57.0,8,0.71,0.57,0.6399999999999999,Regular
327377034,Matthew,2020-01-14,Regular,33.0,20.0,1,0.33,0.2,0.265,Crítico
342870071,Renato,2020-03-31,Regular,75.0,80.0,1,0.75,0.8,0.775,Bom
372674390,João Pedro,2020-10-20,Superhost,100.0,100.0,3,1.0,1.0,1.0,Excelente
310875372,Cristian Amaechi,2019-11-20,Regular,100.0,70.0,1,1.0,0.7,0.85,Bom
661726921,Gilberto,2024-11-11,Regular,60.0,58.0,1,0.6,0.58,0.59,Crítico
551968250,Francisca Maria,2023-12-21,Unknown,67.0,60.0,2,0.67,0.6,0.635,Regular
673045291,Andréa,2025-01-14,Regular,,100.0,1,,1.0,,
673062450,Gilberto,2025-01-14,Regular,,0.0,1,,0.0,,
173235713,Josi,2018-02-13,Superhost,100.0,89.0,1,1.0,0.89,0.9450000000000001,Excelente
220126454,Suzan De Paula,2018-10-11,Regular,100.0,85.0,1,1.0,0.85,0.925,Excelente
123113036,Carolina,2017-03-28,Regular,71.0,33.0,1,0.71,0.33,0.52,Crítico
136227133,Anna Carolina,2017-06-21,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
672710008,Monique,2025-01-13,Regular,100.0,98.0,1,1.0,0.98,0.99,Excelente
10429017,Ana,2013-12-04,Regular,100.0,73.0,1,1.0,0.73,0.865,Bom
378484193,Elaine,2020-12-06,Superhost,94.0,96.0,1,0.94,0.96,0.95,Excelente
16831614,Mayra,2014-06-15,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
167519848,Muhieddine Anis,2018-01-13,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
124307614,Luiz Fernando,2017-04-04,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
257874837,Eneida,2019-04-24,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
222790236,Susana,2018-10-26,Unknown,100.0,90.0,2,1.0,0.9,0.95,Excelente
115631477,Ricardo,2017-02-09,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
658523018,Carlos,2024-10-22,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
265633393,Fernanda,2019-06-01,Superhost,98.0,97.0,3,0.98,0.97,0.975,Excelente
589162577,Mariana,2024-07-11,Regular,,67.0,1,,0.67,,
125332195,Dhiego,2017-04-11,Regular,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
673164265,Ana Paula Souza De Albuquerque Bento,2025-01-15,Regular,25.0,0.0,1,0.25,0.0,0.125,Crítico
554892732,Cristina Duarte,2024-01-06,Regular,,29.0,1,,0.29,,
673248281,Rodrigo,2025-01-15,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
484548899,Simone,2022-10-21,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
562248051,Fabricio,2024-02-15,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
288274335,Raquel,2019-08-23,Regular,,100.0,1,,1.0,,
369992113,Marina,2020-09-30,Regular,100.0,83.0,1,1.0,0.83,0.915,Excelente
313461032,Alejandro,2019-11-30,Regular,85.0,92.0,4,0.85,0.92,0.885,Bom
183532434,Werlany,2018-04-10,Regular,,100.0,1,,1.0,,
673202266,Carlos Eduardo,2025-01-15,Regular,100.0,95.0,2,1.0,0.95,0.975,Excelente
673713881,Luis Felipe,2025-01-18,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
7300641,Bruno,2013-07-05,Regular,100.0,80.0,1,1.0,0.8,0.9,Bom
73453401,Teresa Cristina,2016-05-22,Regular,100.0,82.0,2,1.0,0.82,0.9099999999999999,Excelente
167612215,Rafael,2018-01-13,Regular,,,1,,,,
564717703,Igor,2024-02-29,Regular,,,1,,,,
356446740,Millena,2020-07-14,Regular,0.0,75.0,1,0.0,0.75,0.375,Crítico
246650278,Ernesto,2019-03-03,Regular,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
673358360,Ivaneide,2025-01-16,Superhost,100.0,95.0,2,1.0,0.95,0.975,Excelente
552358093,Sidney,2023-12-24,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
673752539,Ana Carolina,2025-01-18,Regular,0.0,25.0,4,0.0,0.25,0.125,Crítico
147161572,Vincent,2017-08-22,Regular,100.0,73.0,1,1.0,0.73,0.865,Bom
22439960,Lika Alessandra,2014-10-12,Regular,100.0,41.0,1,1.0,0.41,0.705,Regular
442212527,Thaynara,2022-01-26,Superhost,90.0,97.0,1,0.9,0.97,0.935,Excelente
673131944,Patrícia,2025-01-15,Regular,100.0,40.0,2,1.0,0.4,0.7,Regular
372331825,Isabelle,2020-10-17,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
423199600,Aneris.,2021-09-15,Regular,100.0,44.0,1,1.0,0.44,0.72,Regular
667544827,Marco,2024-12-17,Unknown,100.0,95.0,8,1.0,0.95,0.975,Excelente
474036981,Camilla,2022-08-08,Regular,90.0,60.0,1,0.9,0.6,0.75,Regular
673798386,Evelyn,2025-01-18,Regular,,0.0,1,,0.0,,
673817768,Jéssica Fernanda,2025-01-18,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
43039828,Bruno,2015-08-31,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
216767126,Maria Rita,2018-09-22,Regular,100.0,56.0,1,1.0,0.56,0.78,Bom
25981665,Marcus Vinicius,2015-01-12,Superhost,100.0,83.0,1,1.0,0.83,0.915,Excelente
137797855,Norma Godinho,2017-06-30,Regular,33.0,67.0,1,0.33,0.67,0.5,Crítico
10297219,Gabriela,2013-11-27,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
114139939,Kaue,2017-01-31,Regular,89.0,44.0,1,0.89,0.44,0.665,Regular
570812834,Marta,2024-04-05,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
268517251,Alex,2019-06-14,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
673848235,Claudina,2025-01-18,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
79522708,Fabiana,2016-06-23,Regular,,,1,,,,
673893332,Fernando,2025-01-19,Regular,,100.0,1,,1.0,,
496534001,Tainana,2023-01-17,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
149759269,Lucas,2017-09-08,Superhost,100.0,75.0,1,1.0,0.75,0.875,Bom
673446079,Vanessa,2025-01-16,Superhost,100.0,99.0,1,1.0,0.99,0.995,Excelente
185563014,Isabela,2018-04-21,Regular,100.0,100.0,4,1.0,1.0,1.0,Excelente
309557679,Rodrigo,2019-11-14,Regular,,,1,,,,
526116429,Camile,2023-07-16,Regular,,80.0,1,,0.8,,
673982172,Gilberto,2025-01-19,Regular,100.0,0.0,1,1.0,0.0,0.5,Crítico
248805696,Bruno,2019-03-14,Regular,,86.0,1,,0.86,,
36813549,Marcelo,2015-06-26,Regular,100.0,57.0,1,1.0,0.57,0.7849999999999999,Bom
557559627,Roselice Pires Navarini,2024-01-20,Regular,,100.0,1,,1.0,,
36481503,Mariana,2015-06-22,Unknown,100.0,100.0,1,1.0,1.0,1.0,Excelente
674012389,Milene Maria Pessoa,2025-01-19,Regular,100.0,83.0,1,1.0,0.83,0.915,Excelente
551031699,Maria Magnolia,2023-12-14,Regular,,100.0,1,,1.0,,
535312410,Fernando,2023-09-03,Regular,100.0,98.0,1,1.0,0.98,0.99,Excelente
207974300,Fabio,2018-08-07,Regular,,60.0,1,,0.6,,
598532204,Raphael,2024-08-27,Regular,100.0,25.0,1,1.0,0.25,0.625,Regular
667542098,Rafael José,2024-12-17,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
158077907,Luciane,2017-11-09,Regular,100.0,96.0,1,1.0,0.96,0.98,Excelente
192287079,Raíssa,2018-05-29,Regular,,100.0,1,,1.0,,
257897640,Suellen,2019-04-24,Regular,,,1,,,,
8750349,Daniela,2013-09-10,Regular,75.0,29.0,1,0.75,0.29,0.52,Crítico
669390281,Macson Nogueira De Souza,2024-12-28,Superhost,100.0,83.0,3,1.0,0.83,0.915,Excelente
595541422,Rhomileny,2024-08-11,Regular,48.0,31.0,1,0.48,0.31,0.395,Crítico
674113688,Elizabeth,2025-01-20,Regular,,20.0,1,,0.2,,
408233445,Vinicius,2021-06-20,Regular,67.0,71.0,1,0.67,0.71,0.69,Regular
508252453,Ana Maria,2023-04-02,Regular,100.0,80.0,1,1.0,0.8,0.9,Bom
113038265,,,Regular,,,1,,,,
674141540,Felisbella,2025-01-20,Regular,67.0,50.0,1,0.67,0.5,0.585,Crítico
52637749,Fabiana,2015-12-29,Regular,,100.0,1,,1.0,,
492831413,Liras Monteiro,2022-12-26,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
261092137,Thaís,2019-05-11,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
652257540,Enzo,2024-09-15,Regular,89.0,100.0,1,0.89,1.0,0.9450000000000001,Excelente
673634608,Fábio,2025-01-17,Regular,,0.0,2,,0.0,,
666728033,Mauro,2024-12-12,Regular,100.0,75.0,1,1.0,0.75,0.875,Bom
41250228,Rute,2015-08-12,Regular,,100.0,1,,1.0,,
376612882,Leticia,2020-11-22,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
546536696,Ana Lucia,2023-11-14,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
476868794,Renato,2022-08-26,Regular,100.0,63.0,1,1.0,0.63,0.815,Bom
673665040,Ewerton Gabriel,2025-01-17,Regular,30.0,53.0,1,0.3,0.53,0.41500000000000004,Crítico
52388495,Fernanda,2015-12-27,Regular,100.0,88.0,1,1.0,0.88,0.94,Excelente
389365574,Andressa,2021-02-20,Regular,80.0,80.0,2,0.8,0.8,0.8,Bom
674193470,Walter Sergio Tardin,2025-01-20,Unknown,100.0,82.0,1,1.0,0.82,0.9099999999999999,Excelente
62398641,Liliam,2016-03-10,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
673953737,Rodrigo,2025-01-19,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
674220147,Andrea,2025-01-20,Regular,10.0,25.0,1,0.1,0.25,0.175,Crítico
79742337,Maria,2016-06-24,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
674258850,Marcos Raphael Duarte,2025-01-20,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
490518649,Andrea,2022-12-06,Regular,,78.0,1,,0.78,,
333907133,Melissa,2020-02-05,Regular,,31.0,1,,0.31,,
363793586,Edjane,2020-08-22,Regular,40.0,0.0,1,0.4,0.0,0.2,Crítico
159841345,Reinaldo,2017-11-23,Regular,,44.0,1,,0.44,,
23798938,Clarissa,2014-11-16,Regular,100.0,75.0,1,1.0,0.75,0.875,Bom
501218049,Ricardo,2023-02-15,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
45950818,Camille,2015-10-06,Superhost,100.0,90.0,7,1.0,0.9,0.95,Excelente
238098814,Vicente,2019-01-21,Superhost,100.0,95.0,1,1.0,0.95,0.975,Excelente
674337479,Claudia,2025-01-21,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
253444884,Luana,2019-04-05,Regular,100.0,70.0,1,1.0,0.7,0.85,Bom
674442063,Raphael,2025-01-21,Regular,20.0,29.0,2,0.2,0.29,0.245,Crítico
6284280,Fernanda,2013-05-08,Regular,0.0,36.0,1,0.0,0.36,0.18,Crítico
377147531,Thaysa,2020-11-26,Regular,100.0,92.0,1,1.0,0.92,0.96,Excelente
224547129,Wendel,2018-11-06,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
492637712,Igor,2022-12-24,Regular,,100.0,1,,1.0,,
204532229,Caroline,2018-07-23,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
556139223,Francisca,2024-01-12,Regular,100.0,80.0,1,1.0,0.8,0.9,Bom
674366632,Marta Simone,2025-01-21,Regular,,100.0,1,,1.0,,
674375520,Cristiane Baltar Moreira,2025-01-21,Superhost,100.0,74.0,1,1.0,0.74,0.87,Bom
674378111,Marcel,2025-01-21,Regular,,,2,,,,
133275903,Antonio,2017-06-03,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
191008249,Mariana,2018-05-22,Regular,100.0,90.0,1,1.0,0.9,0.95,Excelente
565711436,Carla Juliane,2024-03-06,Regular,100.0,43.0,1,1.0,0.43,0.715,Regular
674375308,Deisiana,2025-01-21,Regular,80.0,100.0,1,0.8,1.0,0.9,Bom
28645570,André,2015-03-02,Superhost,100.0,53.0,1,1.0,0.53,0.765,Bom
26842437,Adriana,2015-01-28,Regular,83.0,46.0,1,0.83,0.46,0.645,Regular
440422540,Raphaela,2022-01-14,Regular,,,1,,,,
425166605,Ana,2021-09-29,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
466803884,Lorena,2022-06-29,Regular,,20.0,2,,0.2,,
674944247,Darah,2025-01-24,Regular,50.0,29.0,2,0.5,0.29,0.395,Crítico
674949460,Ana Paula,2025-01-24,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
674138537,Mary Lucia,2025-01-20,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
15348972,Tarciano,2014-05-10,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
88752572,Beatrice,2016-08-08,Regular,100.0,83.0,1,1.0,0.83,0.915,Excelente
116142528,Marcelo,2017-02-12,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
290982296,Giovanna,2019-09-02,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
369588860,Adjacira,2020-09-27,Regular,,100.0,1,,1.0,,
432248046,Beatriz,2021-11-16,Regular,86.0,75.0,1,0.86,0.75,0.8049999999999999,Bom
99924329,Vitor,2016-10-16,Regular,62.0,20.0,1,0.62,0.2,0.41000000000000003,Crítico
674075973,Yago Aires Modesto,2025-01-19,Regular,50.0,61.0,1,0.5,0.61,0.5549999999999999,Crítico
133908404,Franclin,2017-06-07,Regular,100.0,55.0,1,1.0,0.55,0.775,Bom
127435169,Nayara,2017-04-24,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
100084764,Andrea,2016-10-17,Regular,,83.0,1,,0.83,,
100349315,Débora,2016-10-19,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
440861774,Thaynara,2022-01-17,Superhost,100.0,81.0,2,1.0,0.81,0.905,Excelente
15670031,Geisa,2014-05-18,Regular,,60.0,1,,0.6,,
105903718,Carlos Henrique,2016-12-02,Regular,,67.0,1,,0.67,,
72001191,Leonardo,2016-05-14,Regular,100.0,90.0,1,1.0,0.9,0.95,Excelente
674634028,Rosani,2025-01-22,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
245403076,Elizabeth,2019-02-25,Regular,75.0,82.0,1,0.75,0.82,0.7849999999999999,Bom
370922365,Ieda Maria Rodrigues,2020-10-06,Regular,100.0,80.0,1,1.0,0.8,0.9,Bom
5250030,Flavio,2013-02-27,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
157713708,Thatiane,2017-11-06,Superhost,98.0,99.0,2,0.98,0.99,0.985,Excelente
183983672,Jéssica,2018-04-12,Regular,91.0,96.0,1,0.91,0.96,0.935,Excelente
396601243,Fernanda,2021-04-12,Regular,80.0,89.0,1,0.8,0.89,0.845,Bom
171881874,Antonio,2018-02-05,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
17216089,Marcela,2014-06-24,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
236591847,Catia,2019-01-14,Regular,100.0,100.0,3,1.0,1.0,1.0,Excelente
530953616,Shirlei,2023-08-09,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
386594432,Abnis,2021-01-30,Regular,,50.0,1,,0.5,,
63481644,Me,2016-03-18,Regular,,67.0,1,,0.67,,
401936860,Kamilla,2021-05-16,Regular,100.0,92.0,1,1.0,0.92,0.96,Excelente
675018519,Lucia Oliveira,2025-01-24,Regular,,,1,,,,
69794130,Cristina,2016-05-01,Regular,100.0,85.0,1,1.0,0.85,0.925,Excelente
4879198,Douglas,2013-01-28,Regular,,,1,,,,
263490261,Lúcio,2019-05-22,Regular,100.0,84.0,1,1.0,0.84,0.9199999999999999,Excelente
576838190,Michely,2024-05-10,Regular,0.0,100.0,1,0.0,1.0,0.5,Crítico
2607379,Renato,2012-06-11,Regular,,100.0,1,,1.0,,
660245916,Bernardo,2024-11-02,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
674747351,Filomena,2025-01-23,Regular,100.0,55.0,1,1.0,0.55,0.775,Bom
415308868,Marilde,2021-07-26,Regular,,100.0,1,,1.0,,
33380355,Anaterra,2015-05-14,Regular,40.0,83.0,1,0.4,0.83,0.615,Regular
674815633,Juliana,2025-01-23,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
675038121,Raphael,2025-01-24,Regular,100.0,97.0,6,1.0,0.97,0.985,Excelente
144326445,Danielle,2017-08-04,Regular,100.0,29.0,1,1.0,0.29,0.645,Regular
75407875,Juliana,2016-06-02,Regular,,100.0,1,,1.0,,
673922145,Rafaela,2025-01-19,Regular,0.0,50.0,1,0.0,0.5,0.25,Crítico
229889492,Francisco,2018-12-09,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
225271596,Babi,2018-11-11,Regular,100.0,50.0,1,1.0,0.5,0.75,Regular
